precipitation,temp_max,temp_min,wind,weather,month,day,day_of_week,day_of_year,quarter,week_of_year,month_sin,month_cos,avg_temp,temp_range,season
26.0,16.4,6.1,5.0,2,10,2,0,276,4,40,-0.8660254037844386,0.5000000000000001,11.25,10.299999999999999,0
0.8,18.0,3.4,4.5,2,10,3,1,277,4,40,-0.8660254037844386,0.5000000000000001,10.7,14.6,0
0.0,19.0,2.1,2.1,1,10,4,2,278,4,40,-0.8660254037844386,0.5000000000000001,10.55,16.9,0
0.0,10.7,-0.1,2.5,1,10,4,2,278,4,40,-0.8660254037844386,0.5000000000000001,5.3,10.799999999999999,0
1.9,11.8,6.3,2.8,0,10,8,6,282,4,40,-0.8660254037844386,0.5000000000000001,9.05,5.500000000000001,0
0.0,9.3,6.4,3.0,1,10,9,0,283,4,41,-0.8660254037844386,0.5000000000000001,7.8500000000000005,2.9000000000000004,0
0.0,6.0,4.8,3.8,1,10,9,0,283,4,41,-0.8660254037844386,0.5000000000000001,5.4,1.2000000000000002,0
0.0,7.5,2.5,2.3,1,10,10,1,284,4,41,-0.8660254037844386,0.5000000000000001,5.0,5.0,0
0.0,20.4,8.7,3.2,1,10,10,1,284,4,41,-0.8660254037844386,0.5000000000000001,14.549999999999999,11.7,0
0.0,24.8,8.7,2.3,4,10,11,2,285,4,41,-0.8660254037844386,0.5000000000000001,16.75,16.1,0
0.0,13.8,-4.7,1.0,4,10,11,2,285,4,41,-0.8660254037844386,0.5000000000000001,4.550000000000001,18.5,0
1.1,18.6,11.5,2.4,0,10,13,4,287,4,41,-0.8660254037844386,0.5000000000000001,15.05,7.100000000000001,0
0.7,14.4,8.3,2.6,0,10,14,5,288,4,41,-0.8660254037844386,0.5000000000000001,11.350000000000001,6.1,0
0.0,7.6,-2.5,1.8,1,10,15,6,289,4,41,-0.8660254037844386,0.5000000000000001,2.55,10.1,0
3.1,8.5,7.2,2.3,2,10,15,6,289,4,41,-0.8660254037844386,0.5000000000000001,7.85,1.2999999999999998,0
1.8,10.8,6.9,5.3,2,10,15,6,289,4,41,-0.8660254037844386,0.5000000000000001,8.850000000000001,3.9000000000000004,0
0.0,11.0,7.9,2.8,1,10,18,2,292,4,42,-0.8660254037844386,0.5000000000000001,9.45,3.0999999999999996,0
1.1,17.1,8.8,0.9,2,10,19,3,293,4,42,-0.8660254037844386,0.5000000000000001,12.950000000000001,8.3,0
0.0,14.4,10.9,0.7,1,10,19,3,293,4,42,-0.8660254037844386,0.5000000000000001,12.65,3.5,0
0.0,22.4,14.7,0.2,1,10,20,4,294,4,42,-0.8660254037844386,0.5000000000000001,18.549999999999997,7.699999999999999,0
10.9,20.4,3.2,6.8,2,10,21,5,295,4,42,-0.8660254037844386,0.5000000000000001,11.799999999999999,17.2,0
0.0,20.6,4.8,0.6,1,10,23,0,297,4,43,-0.8660254037844386,0.5000000000000001,12.700000000000001,15.8,0
4.0,11.5,4.8,4.5,2,10,23,0,297,4,43,-0.8660254037844386,0.5000000000000001,8.15,6.7,0
0.0,12.6,3.7,3.0,1,10,26,3,300,4,43,-0.8660254037844386,0.5000000000000001,8.15,8.899999999999999,0
1.3,18.3,3.3,4.2,2,10,26,3,300,4,43,-0.8660254037844386,0.5000000000000001,10.8,15.0,0
24.7,7.3,4.5,2.5,2,10,26,3,300,4,43,-0.8660254037844386,0.5000000000000001,5.9,2.8,0
1.4,32.6,10.4,1.6,0,10,27,4,301,4,43,-0.8660254037844386,0.5000000000000001,21.5,22.200000000000003,0
8.5,9.4,7.6,2.3,2,10,27,4,301,4,43,-0.8660254037844386,0.5000000000000001,8.5,1.8000000000000007,0
1.3,32.7,9.2,1.9,0,11,1,2,306,4,44,-0.5000000000000004,0.8660254037844384,20.950000000000003,23.500000000000004,0
6.2,1.1,-2.1,4.4,3,11,4,5,309,4,44,-0.5000000000000004,0.8660254037844384,-0.5,3.2,0
1.9,3.7,1.0,3.3,3,11,5,6,310,4,44,-0.5000000000000004,0.8660254037844384,2.35,2.7,0
12.0,1.5,-1.9,3.6,3,11,6,0,311,4,45,-0.5000000000000004,0.8660254037844384,-0.19999999999999996,3.4,0
0.0,7.3,5.5,2.4,1,11,6,0,311,4,45,-0.5000000000000004,0.8660254037844384,6.4,1.7999999999999998,0
0.0,13.9,9.1,5.6,1,11,9,3,314,4,45,-0.5000000000000004,0.8660254037844384,11.5,4.800000000000001,0
0.7,12.1,4.6,3.6,2,11,9,3,314,4,45,-0.5000000000000004,0.8660254037844384,8.35,7.5,0
0.0,22.8,9.5,3.0,4,11,11,5,316,4,45,-0.5000000000000004,0.8660254037844384,16.15,13.3,0
1.4,14.3,2.8,1.3,0,11,12,6,317,4,45,-0.5000000000000004,0.8660254037844384,8.55,11.5,0
0.0,17.8,5.4,2.0,1,11,12,6,317,4,45,-0.5000000000000004,0.8660254037844384,11.600000000000001,12.4,0
0.1,5.6,4.6,4.2,2,11,12,6,317,4,45,-0.5000000000000004,0.8660254037844384,5.1,1.0,0
19.9,8.3,-1.8,6.1,3,11,13,0,318,4,46,-0.5000000000000004,0.8660254037844384,3.2500000000000004,10.100000000000001,0
14.2,7.5,-1.2,3.4,3,11,13,0,318,4,46,-0.5000000000000004,0.8660254037844384,3.15,8.7,0
0.5,25.6,14.6,2.2,0,11,14,1,319,4,46,-0.5000000000000004,0.8660254037844384,20.1,11.000000000000002,0
0.4,19.5,10.0,3.8,2,11,14,1,319,4,46,-0.5000000000000004,0.8660254037844384,14.75,9.5,0
0.0,19.4,9.0,2.5,4,11,16,3,321,4,46,-0.5000000000000004,0.8660254037844384,14.2,10.399999999999999,0
0.5,26.1,6.6,2.6,0,11,17,4,322,4,46,-0.5000000000000004,0.8660254037844384,16.35,19.5,0
0.1,16.0,4.1,2.2,2,11,18,5,323,4,46,-0.5000000000000004,0.8660254037844384,10.05,11.9,0
0.0,19.9,8.4,1.8,1,11,18,5,323,4,46,-0.5000000000000004,0.8660254037844384,14.149999999999999,11.499999999999998,0
0.4,7.0,4.9,3.7,2,11,18,5,323,4,46,-0.5000000000000004,0.8660254037844384,5.95,2.0999999999999996,0
6.9,23.5,3.4,2.3,2,11,18,5,323,4,46,-0.5000000000000004,0.8660254037844384,13.45,20.1,0
3.0,6.3,4.6,3.9,2,11,19,6,324,4,46,-0.5000000000000004,0.8660254037844384,5.449999999999999,1.7000000000000002,0
0.0,18.5,17.6,2.3,4,11,19,6,324,4,46,-0.5000000000000004,0.8660254037844384,18.05,0.8999999999999986,0
0.0,12.8,5.6,0.2,1,11,19,6,324,4,46,-0.5000000000000004,0.8660254037844384,9.2,7.200000000000001,0
1.3,2.2,-2.6,2.2,0,11,20,0,325,4,47,-0.5000000000000004,0.8660254037844384,-0.19999999999999996,4.800000000000001,0
0.0,14.8,12.0,2.4,1,11,20,0,325,4,47,-0.5000000000000004,0.8660254037844384,13.4,2.8000000000000007,0
0.8,18.8,8.3,4.5,0,11,24,4,329,4,47,-0.5000000000000004,0.8660254037844384,13.55,10.5,0
5.2,12.7,3.1,5.0,3,11,24,4,329,4,47,-0.5000000000000004,0.8660254037844384,7.8999999999999995,9.6,0
5.1,-0.4,-3.1,0.8,2,11,27,0,332,4,48,-0.5000000000000004,0.8660254037844384,-1.75,2.7,0
5.2,17.6,5.8,3.8,2,11,27,0,332,4,48,-0.5000000000000004,0.8660254037844384,11.700000000000001,11.8,0
7.7,8.9,4.9,6.1,3,12,1,4,336,4,48,-2.4492935982947064e-16,1.0,6.9,4.0,3
1.5,3.5,0.1,3.2,2,12,1,4,336,4,48,-2.4492935982947064e-16,1.0,1.8,3.4,3
0.9,17.1,6.0,3.0,2,12,1,4,336,4,48,-2.4492935982947064e-16,1.0,11.55,11.100000000000001,3
0.2,18.2,11.5,2.2,0,12,3,6,338,4,48,-2.4492935982947064e-16,1.0,14.85,6.699999999999999,3
2.3,7.7,-0.1,4.6,3,12,4,0,339,4,49,-2.4492935982947064e-16,1.0,3.8000000000000003,7.8,3
0.0,6.2,4.9,2.9,1,12,4,0,339,4,49,-2.4492935982947064e-16,1.0,5.550000000000001,1.2999999999999998,3
0.0,21.0,15.2,3.5,1,12,4,0,339,4,49,-2.4492935982947064e-16,1.0,18.1,5.800000000000001,3
12.5,11.7,2.2,2.8,2,12,5,1,340,4,49,-2.4492935982947064e-16,1.0,6.949999999999999,9.5,3
0.0,32.7,7.4,4.1,4,12,7,3,342,4,49,-2.4492935982947064e-16,1.0,20.05,25.300000000000004,3
0.0,5.1,-0.6,0.2,1,12,8,4,343,4,49,-2.4492935982947064e-16,1.0,2.25,5.699999999999999,3
2.0,16.3,8.3,0.2,2,12,9,5,344,4,49,-2.4492935982947064e-16,1.0,12.3,8.0,3
0.0,23.4,8.9,4.2,4,12,9,5,344,4,49,-2.4492935982947064e-16,1.0,16.15,14.499999999999998,3
2.5,5.8,0.6,3.5,3,12,9,5,344,4,49,-2.4492935982947064e-16,1.0,3.1999999999999997,5.2,3
3.2,3.6,3.0,3.8,3,12,13,2,348,4,50,-2.4492935982947064e-16,1.0,3.3,0.6000000000000001,3
0.0,11.4,9.3,2.7,1,12,13,2,348,4,50,-2.4492935982947064e-16,1.0,10.350000000000001,2.0999999999999996,3
9.8,20.1,6.7,4.5,2,12,17,6,352,4,50,-2.4492935982947064e-16,1.0,13.4,13.400000000000002,3
2.1,12.5,1.0,3.8,3,12,18,0,353,4,51,-2.4492935982947064e-16,1.0,6.75,11.5,3
0.0,15.8,13.7,2.1,4,12,20,2,355,4,51,-2.4492935982947064e-16,1.0,14.75,2.1000000000000014,3
7.3,7.3,-1.3,4.0,3,12,21,3,356,4,51,-2.4492935982947064e-16,1.0,3.0,8.6,3
0.0,39.3,1.6,3.1,4,12,22,4,357,4,51,-2.4492935982947064e-16,1.0,20.45,37.699999999999996,3
9.1,11.8,-3.6,4.6,3,12,23,5,358,4,51,-2.4492935982947064e-16,1.0,4.1000000000000005,15.4,3
12.2,7.5,-0.3,3.1,3,12,24,6,359,4,51,-2.4492935982947064e-16,1.0,3.6,7.8,3
12.1,9.3,-0.1,4.4,3,12,26,1,361,4,52,-2.4492935982947064e-16,1.0,4.6000000000000005,9.4,3
0.0,-1.1,-5.0,1.6,1,12,26,1,361,4,52,-2.4492935982947064e-16,1.0,-3.05,3.9,3
15.1,8.2,2.5,2.9,3,12,27,2,362,4,52,-2.4492935982947064e-16,1.0,5.35,5.699999999999999,3
23.9,3.1,0.5,5.1,3,1,1,0,1,1,1,0.49999999999999994,0.8660254037844387,1.8,2.6,3
9.3,3.6,-1.9,1.3,3,1,1,0,1,1,1,0.49999999999999994,0.8660254037844387,0.8500000000000001,5.5,3
20.7,4.4,-0.7,2.4,3,1,2,1,2,1,1,0.49999999999999994,0.8660254037844387,1.85,5.1000000000000005,3
0.0,21.6,10.8,3.9,1,1,2,1,2,1,1,0.49999999999999994,0.8660254037844387,16.200000000000003,10.8,3
8.8,6.9,-0.1,4.1,3,1,2,1,2,1,1,0.49999999999999994,0.8660254037844387,3.4000000000000004,7.0,3
15.1,5.2,-0.6,3.0,3,1,3,2,3,1,1,0.49999999999999994,0.8660254037844387,2.3000000000000003,5.8,3
0.0,31.2,10.9,3.6,4,1,3,2,3,1,1,0.49999999999999994,0.8660254037844387,21.05,20.299999999999997,3
5.4,6.5,5.4,4.1,3,1,4,3,4,1,1,0.49999999999999994,0.8660254037844387,5.95,1.0999999999999996,3
0.0,12.9,10.7,2.8,1,1,4,3,4,1,1,0.49999999999999994,0.8660254037844387,11.8,2.200000000000001,3
4.0,4.2,0.7,4.8,3,1,4,3,4,1,1,0.49999999999999994,0.8660254037844387,2.45,3.5,3
0.0,17.5,4.1,3.0,1,1,4,3,4,1,1,0.49999999999999994,0.8660254037844387,10.8,13.4,3
0.0,12.5,4.4,2.2,1,1,5,4,5,1,1,0.49999999999999994,0.8660254037844387,8.45,8.1,3
1.4,6.8,1.6,6.7,3,1,5,4,5,1,1,0.49999999999999994,0.8660254037844387,4.2,5.199999999999999,3
0.0,22.5,17.7,2.8,1,1,5,4,5,1,1,0.49999999999999994,0.8660254037844387,20.1,4.800000000000001,3
0.0,23.1,11.1,3.1,1,1,6,5,6,1,1,0.49999999999999994,0.8660254037844387,17.1,12.000000000000002,3
0.0,17.3,4.8,3.3,4,1,7,6,7,1,1,0.49999999999999994,0.8660254037844387,11.05,12.5,3
0.4,19.8,5.8,2.6,0,1,7,6,7,1,1,0.49999999999999994,0.8660254037844387,12.8,14.0,3
5.2,2.1,1.1,2.5,3,1,7,6,7,1,1,0.49999999999999994,0.8660254037844387,1.6,1.0,3
0.4,19.5,2.4,2.3,0,1,8,0,8,1,2,0.49999999999999994,0.8660254037844387,10.95,17.1,3
10.8,3.5,2.6,5.5,3,1,8,0,8,1,2,0.49999999999999994,0.8660254037844387,3.05,0.8999999999999999,3
3.0,2.7,-3.2,4.8,3,1,9,1,9,1,2,0.49999999999999994,0.8660254037844387,-0.25,5.9,3
0.6,10.4,7.8,2.2,0,1,9,1,9,1,2,0.49999999999999994,0.8660254037844387,9.1,2.6000000000000005,3
4.6,7.1,2.5,0.2,2,1,9,1,9,1,2,0.49999999999999994,0.8660254037844387,4.8,4.6,3
7.5,2.8,-2.7,5.6,3,1,10,2,10,1,2,0.49999999999999994,0.8660254037844387,0.04999999999999982,5.5,3
11.5,4.1,1.4,5.1,3,1,11,3,11,1,2,0.49999999999999994,0.8660254037844387,2.75,2.6999999999999997,3
4.9,12.6,1.9,4.2,2,1,12,4,12,1,2,0.49999999999999994,0.8660254037844387,7.25,10.7,3
12.3,4.9,-0.3,4.8,3,1,13,5,13,1,2,0.49999999999999994,0.8660254037844387,2.3000000000000003,5.2,3
23.9,7.1,-0.7,4.8,3,1,13,5,13,1,2,0.49999999999999994,0.8660254037844387,3.1999999999999997,7.8,3
0.0,16.5,8.7,3.8,1,1,14,6,14,1,2,0.49999999999999994,0.8660254037844387,12.6,7.800000000000001,3
1.6,10.0,8.4,4.1,2,1,14,6,14,1,2,0.49999999999999994,0.8660254037844387,9.2,1.5999999999999996,3
0.0,18.2,8.1,1.0,1,1,14,6,14,1,2,0.49999999999999994,0.8660254037844387,13.149999999999999,10.1,3
0.0,7.4,1.5,2.1,1,1,15,0,15,1,3,0.49999999999999994,0.8660254037844387,4.45,5.9,3
0.0,11.1,7.7,3.4,1,1,16,1,16,1,3,0.49999999999999994,0.8660254037844387,9.4,3.3999999999999995,3
0.0,24.4,7.8,3.5,4,1,16,1,16,1,3,0.49999999999999994,0.8660254037844387,16.099999999999998,16.599999999999998,3
0.0,8.4,2.8,2.8,1,1,17,2,17,1,3,0.49999999999999994,0.8660254037844387,5.6,5.6000000000000005,3
0.0,18.6,8.7,1.2,1,1,17,2,17,1,3,0.49999999999999994,0.8660254037844387,13.65,9.900000000000002,3
0.0,22.9,5.8,1.9,1,1,17,2,17,1,3,0.49999999999999994,0.8660254037844387,14.35,17.099999999999998,3
1.1,17.2,10.6,1.9,0,1,17,2,17,1,3,0.49999999999999994,0.8660254037844387,13.899999999999999,6.6,3
2.9,2.3,-1.2,4.6,3,1,18,3,18,1,3,0.49999999999999994,0.8660254037844387,0.5499999999999999,3.5,3
10.5,2.2,-1.3,3.5,3,1,18,3,18,1,3,0.49999999999999994,0.8660254037844387,0.45000000000000007,3.5,3
7.7,7.5,-3.6,4.8,3,1,18,3,18,1,3,0.49999999999999994,0.8660254037844387,1.95,11.1,3
1.9,20.7,13.6,2.7,0,1,19,4,19,1,3,0.49999999999999994,0.8660254037844387,17.15,7.1,3
4.2,5.7,-1.8,3.4,3,1,19,4,19,1,3,0.49999999999999994,0.8660254037844387,1.9500000000000002,7.5,3
0.0,2.0,-1.8,1.3,1,1,20,5,20,1,3,0.49999999999999994,0.8660254037844387,0.09999999999999998,3.8,3
0.0,20.5,15.6,1.2,4,1,21,6,21,1,3,0.49999999999999994,0.8660254037844387,18.05,4.9,3
6.8,-3.0,-7.2,5.2,3,1,22,0,22,1,4,0.49999999999999994,0.8660254037844387,-5.1,4.2,3
6.0,1.4,-0.5,6.6,3,1,22,0,22,1,4,0.49999999999999994,0.8660254037844387,0.44999999999999996,1.9,3
7.8,3.3,0.8,2.0,3,1,22,0,22,1,4,0.49999999999999994,0.8660254037844387,2.05,2.5,3
1.4,17.8,12.7,2.9,0,1,23,1,23,1,4,0.49999999999999994,0.8660254037844387,15.25,5.100000000000001,3
1.4,1.5,-1.5,4.0,3,1,23,1,23,1,4,0.49999999999999994,0.8660254037844387,0.0,3.0,3
0.1,8.4,5.8,3.8,2,1,24,2,24,1,4,0.49999999999999994,0.8660254037844387,7.1,2.6000000000000005,3
5.4,7.1,-1.0,5.2,3,1,25,3,25,1,4,0.49999999999999994,0.8660254037844387,3.05,8.1,3
0.0,12.7,-1.8,0.6,1,1,25,3,25,1,4,0.49999999999999994,0.8660254037844387,5.449999999999999,14.5,3
19.8,5.6,0.5,1.6,3,1,25,3,25,1,4,0.49999999999999994,0.8660254037844387,3.05,5.1,3
18.8,4.4,0.9,5.3,3,1,27,5,27,1,4,0.49999999999999994,0.8660254037844387,2.6500000000000004,3.5000000000000004,3
1.5,16.2,4.2,2.5,0,2,1,3,32,1,5,0.8660254037844386,0.5000000000000001,10.2,12.0,3
0.4,5.8,0.1,2.3,0,2,2,4,33,1,5,0.8660254037844386,0.5000000000000001,2.9499999999999997,5.7,3
12.8,6.7,-2.8,5.8,3,2,2,4,33,1,5,0.8660254037844386,0.5000000000000001,1.9500000000000002,9.5,3
5.4,7.7,5.8,5.0,2,2,2,4,33,1,5,0.8660254037844386,0.5000000000000001,6.75,1.9000000000000004,3
10.4,12.2,11.7,2.6,2,2,4,6,35,1,5,0.8660254037844386,0.5000000000000001,11.95,0.5,3
18.2,15.4,5.8,3.5,2,2,7,2,38,1,6,0.8660254037844386,0.5000000000000001,10.6,9.600000000000001,3
0.0,12.7,6.5,0.7,1,2,7,2,38,1,6,0.8660254037844386,0.5000000000000001,9.6,6.199999999999999,3
1.2,30.2,9.7,2.0,0,2,8,3,39,1,6,0.8660254037844386,0.5000000000000001,19.95,20.5,3
0.0,11.2,9.8,1.5,1,2,10,5,41,1,6,0.8660254037844386,0.5000000000000001,10.5,1.3999999999999986,3
11.9,18.4,9.0,4.3,2,2,10,5,41,1,6,0.8660254037844386,0.5000000000000001,13.7,9.399999999999999,3
5.5,0.8,-1.8,5.2,3,2,10,5,41,1,6,0.8660254037844386,0.5000000000000001,-0.5,2.6,3
15.8,9.7,-1.8,3.0,3,2,10,5,41,1,6,0.8660254037844386,0.5000000000000001,3.9499999999999997,11.5,3
0.5,15.6,3.4,3.2,0,2,11,6,42,1,6,0.8660254037844386,0.5000000000000001,9.5,12.2,3
0.0,17.3,8.3,3.3,4,2,11,6,42,1,6,0.8660254037844386,0.5000000000000001,12.8,9.0,3
0.9,14.0,10.1,2.6,0,2,12,0,43,1,7,0.8660254037844386,0.5000000000000001,12.05,3.9000000000000004,3
15.5,3.9,-1.3,2.9,3,2,14,2,45,1,7,0.8660254037844386,0.5000000000000001,1.2999999999999998,5.2,3
2.2,14.2,7.0,3.1,2,2,14,2,45,1,7,0.8660254037844386,0.5000000000000001,10.6,7.199999999999999,3
12.3,3.6,-0.3,4.4,3,2,14,2,45,1,7,0.8660254037844386,0.5000000000000001,1.6500000000000001,3.9,3
16.9,6.7,3.3,2.9,3,2,17,5,48,1,7,0.8660254037844386,0.5000000000000001,5.0,3.4000000000000004,3
16.4,-2.4,-6.4,2.9,3,2,17,5,48,1,7,0.8660254037844386,0.5000000000000001,-4.4,4.0,3
33.2,22.4,9.1,5.9,2,2,19,0,50,1,8,0.8660254037844386,0.5000000000000001,15.75,13.299999999999999,3
1.5,10.5,8.8,2.6,0,2,20,1,51,1,8,0.8660254037844386,0.5000000000000001,9.65,1.6999999999999993,3
6.0,9.3,-2.4,3.8,3,2,21,2,52,1,8,0.8660254037844386,0.5000000000000001,3.45,11.700000000000001,3
1.2,18.6,5.3,1.5,0,2,24,5,55,1,8,0.8660254037844386,0.5000000000000001,11.950000000000001,13.3,3
2.8,8.0,5.1,0.9,2,2,25,6,56,1,8,0.8660254037844386,0.5000000000000001,6.55,2.9000000000000004,3
16.5,13.4,2.7,5.9,2,3,1,3,60,1,9,1.0,6.123233995736766e-17,8.05,10.7,1
0.3,9.0,1.5,1.4,2,3,2,4,61,1,9,1.0,6.123233995736766e-17,5.25,7.5,1
10.5,7.7,-0.5,3.3,3,3,2,4,61,1,9,1.0,6.123233995736766e-17,3.6,8.2,1
28.2,17.5,6.3,3.4,2,3,3,5,62,1,9,1.0,6.123233995736766e-17,11.9,11.2,1
8.3,10.9,-0.9,4.3,3,3,4,6,63,1,9,1.0,6.123233995736766e-17,5.0,11.8,1
20.2,9.3,-1.2,6.3,3,3,4,6,63,1,9,1.0,6.123233995736766e-17,4.050000000000001,10.5,1
0.0,23.9,10.8,1.8,1,3,5,0,64,1,10,1.0,6.123233995736766e-17,17.35,13.099999999999998,1
0.0,25.1,2.2,3.1,1,3,7,2,66,1,10,1.0,6.123233995736766e-17,13.65,22.900000000000002,1
2.4,9.2,1.2,4.9,3,3,7,2,66,1,10,1.0,6.123233995736766e-17,5.199999999999999,7.999999999999999,1
0.5,4.8,2.2,2.6,3,3,8,3,67,1,10,1.0,6.123233995736766e-17,3.5,2.5999999999999996,1
1.9,10.5,8.1,2.8,0,3,9,4,68,1,10,1.0,6.123233995736766e-17,9.3,2.4000000000000004,1
0.0,1.6,0.8,3.1,1,3,9,4,68,1,10,1.0,6.123233995736766e-17,1.2000000000000002,0.8,1
12.4,8.6,-2.1,6.7,3,3,11,6,70,1,10,1.0,6.123233995736766e-17,3.25,10.7,1
1.6,9.4,0.8,3.3,3,3,12,0,71,1,11,1.0,6.123233995736766e-17,5.1000000000000005,8.6,1
0.4,13.7,-1.9,2.2,0,3,12,0,71,1,11,1.0,6.123233995736766e-17,5.8999999999999995,15.6,1
1.8,3.8,-1.1,5.8,3,3,12,0,71,1,11,1.0,6.123233995736766e-17,1.3499999999999999,4.9,1
1.8,0.3,-4.6,4.6,3,3,13,1,72,1,11,1.0,6.123233995736766e-17,-2.15,4.8999999999999995,1
1.7,23.0,11.8,4.7,0,3,14,2,73,1,11,1.0,6.123233995736766e-17,17.4,11.2,1
0.0,22.0,9.7,2.7,4,3,15,3,74,1,11,1.0,6.123233995736766e-17,15.85,12.3,1
13.4,6.3,1.5,5.1,3,3,15,3,74,1,11,1.0,6.123233995736766e-17,3.9,4.8,1
4.1,9.7,-0.7,2.4,3,3,16,4,75,1,11,1.0,6.123233995736766e-17,4.5,10.399999999999999,1
5.9,12.3,10.6,1.3,2,3,16,4,75,1,11,1.0,6.123233995736766e-17,11.45,1.700000000000001,1
1.6,6.7,3.1,5.8,3,3,16,4,75,1,11,1.0,6.123233995736766e-17,4.9,3.6,1
0.3,27.2,-1.5,0.8,0,3,16,4,75,1,11,1.0,6.123233995736766e-17,12.85,28.7,1
8.7,10.1,4.2,4.4,2,3,17,5,76,1,11,1.0,6.123233995736766e-17,7.15,5.8999999999999995,1
3.4,7.4,-2.3,5.5,3,3,17,5,76,1,11,1.0,6.123233995736766e-17,2.5500000000000003,9.7,1
2.3,4.6,3.4,3.9,3,3,19,0,78,1,12,1.0,6.123233995736766e-17,4.0,1.1999999999999997,1
0.0,10.2,6.9,3.0,1,3,20,1,79,1,12,1.0,6.123233995736766e-17,8.55,3.299999999999999,1
0.1,18.0,4.3,5.3,2,3,20,1,79,1,12,1.0,6.123233995736766e-17,11.15,13.7,1
0.3,9.9,8.9,3.4,2,3,21,2,80,1,12,1.0,6.123233995736766e-17,9.4,1.0,1
23.9,3.0,-1.5,1.6,3,3,22,3,81,1,12,1.0,6.123233995736766e-17,0.75,4.5,1
2.7,13.7,6.3,5.2,2,3,23,4,82,1,12,1.0,6.123233995736766e-17,10.0,7.3999999999999995,1
8.4,9.3,3.8,3.4,2,3,23,4,82,1,12,1.0,6.123233995736766e-17,6.550000000000001,5.500000000000001,1
2.5,6.1,3.1,5.3,2,3,23,4,82,1,12,1.0,6.123233995736766e-17,4.6,2.9999999999999996,1
0.0,16.9,8.9,2.4,1,3,24,5,83,1,12,1.0,6.123233995736766e-17,12.899999999999999,7.999999999999998,1
0.0,28.3,12.8,4.1,4,3,25,6,84,1,12,1.0,6.123233995736766e-17,20.55,15.5,1
0.9,18.2,5.7,1.5,0,3,26,0,85,1,13,1.0,6.123233995736766e-17,11.95,12.5,1
0.6,3.6,-2.4,5.0,3,3,26,0,85,1,13,1.0,6.123233995736766e-17,0.6000000000000001,6.0,1
3.4,8.7,4.0,4.6,3,3,27,1,86,1,13,1.0,6.123233995736766e-17,6.35,4.699999999999999,1
0.2,7.9,2.0,4.1,3,3,27,1,86,1,13,1.0,6.123233995736766e-17,4.95,5.9,1
4.1,9.3,6.1,4.8,2,3,27,1,86,1,13,1.0,6.123233995736766e-17,7.7,3.200000000000001,1
2.3,14.2,8.7,2.4,2,4,1,6,91,2,13,0.8660254037844387,-0.4999999999999998,11.45,5.5,1
0.0,24.4,10.6,3.5,4,4,1,6,91,2,13,0.8660254037844387,-0.4999999999999998,17.5,13.799999999999999,1
0.4,12.1,3.2,3.3,0,4,1,6,91,2,13,0.8660254037844387,-0.4999999999999998,7.65,8.899999999999999,1
14.0,5.9,4.1,4.4,3,4,4,2,94,2,14,0.8660254037844387,-0.4999999999999998,5.0,1.8000000000000007,1
1.4,9.5,5.2,3.8,0,4,5,3,95,2,14,0.8660254037844387,-0.4999999999999998,7.35,4.3,1
1.3,12.7,8.0,1.6,0,4,6,4,96,2,14,0.8660254037844387,-0.4999999999999998,10.35,4.699999999999999,1
0.0,17.6,7.1,2.3,4,4,8,6,98,2,14,0.8660254037844387,-0.4999999999999998,12.350000000000001,10.500000000000002,1
0.6,9.3,8.2,2.4,0,4,8,6,98,2,14,0.8660254037844387,-0.4999999999999998,8.75,1.1000000000000014,1
21.2,13.0,4.4,7.0,2,4,9,0,99,2,15,0.8660254037844387,-0.4999999999999998,8.7,8.6,1
2.2,15.5,10.1,3.5,2,4,10,1,100,2,15,0.8660254037844387,-0.4999999999999998,12.8,5.4,1
0.7,15.0,4.4,5.4,2,4,14,5,104,2,15,0.8660254037844387,-0.4999999999999998,9.7,10.6,1
10.4,9.1,7.5,4.9,2,4,14,5,104,2,15,0.8660254037844387,-0.4999999999999998,8.3,1.5999999999999996,1
2.3,6.7,0.5,4.1,3,4,17,1,107,2,16,0.8660254037844387,-0.4999999999999998,3.6,6.2,1
0.0,21.5,6.4,2.0,4,4,18,2,108,2,16,0.8660254037844387,-0.4999999999999998,13.95,15.1,1
0.0,15.8,8.0,2.3,1,4,18,2,108,2,16,0.8660254037844387,-0.4999999999999998,11.9,7.800000000000001,1
6.5,5.0,0.1,4.0,3,4,18,2,108,2,16,0.8660254037844387,-0.4999999999999998,2.55,4.9,1
0.0,27.6,6.9,1.7,4,4,20,4,110,2,16,0.8660254037844387,-0.4999999999999998,17.25,20.700000000000003,1
0.8,22.8,12.1,1.5,0,4,21,5,111,2,16,0.8660254037844387,-0.4999999999999998,17.45,10.700000000000001,1
0.0,0.4,-1.8,3.0,4,4,22,6,112,2,16,0.8660254037844387,-0.4999999999999998,-0.7,2.2,1
0.1,6.8,2.8,4.5,2,4,23,0,113,2,17,0.8660254037844387,-0.4999999999999998,4.8,4.0,1
5.0,6.7,4.0,1.9,2,4,23,0,113,2,17,0.8660254037844387,-0.4999999999999998,5.35,2.7,1
4.3,13.8,9.0,4.5,2,4,24,1,114,2,17,0.8660254037844387,-0.4999999999999998,11.4,4.800000000000001,1
0.0,15.8,3.4,2.3,1,5,2,2,122,2,18,0.49999999999999994,-0.8660254037844387,9.6,12.4,1
